0.0	-0.3645996138416352
0.033333333333333375	-0.3451516897582735
0.06833333333333337	-0.32724850564989716
0.10166666666666674	-0.307449513899708
0.135	-0.28832742060712213
0.16833333333333336	-0.26903950539548027
0.20166666666666674	-0.2503493739672168
0.235	-0.22999439826442208
0.26833333333333337	-0.20885791965297756
0.30166666666666664	-0.18790676854579713
0.335	-0.16774711005768955
0.36833333333333335	-0.15088237031534363
0.40166666666666684	-0.13371563345316517
0.4349999999999999	-0.111153264747831
0.4683333333333334	-0.08817180537378422
0.5016666666666666	-0.07083873818900849
0.5350000000000001	-0.051501492620335154
0.5683333333333334	-0.031593989036367454
0.6016666666666667	-0.013302954889494234
0.6349999999999999	0.005693044345137177
0.6683333333333333	0.026448638376806555
0.7016666666666669	0.046747211988976356
0.7350000000000001	0.06252405347607448
0.7683333333333334	0.08379616595866446
0.8016666666666666	0.10418154220194298
0.8350000000000001	0.1246362594008682
0.8683333333333334	0.1443948466317243
0.9016666666666668	0.16534154019684433
0.9349999999999998	0.18545211342535062
0.9683333333333334	0.20466122003269194
1.0016666666666667	0.22191546443769428
1.035	0.24338072455085402
1.0683333333333336	0.26222314131840374
1.1016666666666666	0.28148183138028626
1.135	0.29982811469118564
1.1683333333333334	0.3191701371720882
1.2016666666666669	0.3382211559689927
1.235	0.35782629457697035
1.2683333333333335	0.37712232131581125
1.3016666666666665	0.39766012286831665
1.335	0.4231996245577202
1.3683333333333334	0.44215504926448457
1.4016666666666666	0.45325214989149154
1.435	0.4741295109712189
1.4683333333333335	0.5006511427215897
1.5033333333333334	0.5211963724674898
1.5366666666666666	0.5345635889630015
1.57	0.560932646861069
1.6033333333333335	0.5810586210077332
1.636666666666667	0.6003342436565372
1.67	0.6173910428650066
1.703333333333333	0.6364622167489388
1.736666666666667	0.6577542839415728
1.77	0.6763849381768662
1.8033333333333335	0.6960042170350133
1.8366666666666664	0.7157942550192916
1.87	0.7364320751685548
1.9033333333333335	0.7562436335439481
1.9366666666666665	0.7754934166542747
1.9700000000000004	0.7959067820801365
2.0033333333333334	0.8143740601766897
2.0366666666666666	0.8351491164928816
2.07	0.8553474329248213
2.1033333333333335	0.8754367071039161
2.136666666666667	0.8948774210171154
2.17	0.912283854158397
2.203333333333333	0.9357097900068773
2.236666666666667	0.9550704653287722
2.27	0.9740324808155466
2.3033333333333337	0.9939538272935572
2.336666666666667	1.0136771891091798
2.37	1.0325213219328129
2.4033333333333333	1.052423933456736
2.4366666666666665	1.0722035287869018
2.4700000000000006	1.0917051102291726
2.5033333333333334	1.1111331399137252
2.5366666666666666	1.1310338875379622
2.57	1.15060972220834
2.6033333333333335	1.1723298273337739
2.636666666666667	1.190717958858131
2.67	1.2098505833556477
2.703333333333333	1.230472023940215
2.736666666666667	1.2505020503980933
2.77	1.2698741836278598
2.8033333333333337	1.28958418604233
2.836666666666667	1.3102063085056623
2.87	1.3292725665214804
2.9033333333333333	1.348467547456623
2.9383333333333335	1.368440235629314
2.9716666666666667	1.3886737283395072
3.005	1.4081199014832126
3.0383333333333336	1.4276170683500697
3.0716666666666668	1.446937282361469
3.105	1.4667428140823113
3.138333333333333	1.485686557494648
3.171666666666667	1.5063595585527594
3.205	1.5260874518868435
3.2383333333333333	1.547177422720901
3.271666666666667	1.5658825869740647
3.305	1.586372078015212
3.3383333333333334	1.606538596059604
3.3716666666666666	1.6277258812672226
3.405	1.646430914704856
3.438333333333333	1.6669838149725997
3.471666666666667	1.6876554252179563
3.5050000000000003	1.7063297572048728
3.5383333333333336	1.727194144219672
3.5716666666666663	1.7481766893172765
3.6050000000000004	1.7693021817639378
3.6383333333333336	1.7898430411226731
3.6716666666666664	1.8107135233967124
3.7050000000000005	1.8301221235085254
3.7383333333333333	1.8519018648691854
3.7716666666666674	1.8729936521311759
3.8050000000000006	1.8943374029028357
3.8383333333333334	1.9153926332158182
3.8716666666666666	1.935129470373341
3.9049999999999994	1.955905089282738
3.9383333333333335	1.9773852028416434
3.9716666666666676	1.9995127069362262
4.005000000000001	2.02036654577717
4.038333333333333	2.042646395448684
4.071666666666666	2.064064874231502
4.105000000000001	2.085494413528608
4.138333333333334	2.1054201568762534
4.171666666666667	2.127354541406485
4.205000000000001	2.148521015022272
4.238333333333334	2.169336866224785
4.271666666666668	2.190235687403487
4.305000000000001	2.212402449146711
4.338333333333334	2.2347158292774654
